WARNING 2025-02-03 12:23:23,467 basehttp 3012 15784 "GET /static/img/logo.svg HTTP/1.1" 404 1850
WARNING 2025-02-03 12:23:24,788 basehttp 3012 14980 "GET /static/css/style.css HTTP/1.1" 404 1853
WARNING 2025-02-03 12:23:27,728 basehttp 3012 17384 "GET /static/img/logo.svg HTTP/1.1" 404 1850
INFO 2025-02-03 12:23:55,147 basehttp 3012 13072 "GET /index/ HTTP/1.1" 200 2632
WARNING 2025-02-03 12:23:55,199 basehttp 3012 13072 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:25:55,714 basehttp 3012 12976 "GET /user/ HTTP/1.1" 200 4368
WARNING 2025-02-03 12:25:55,786 basehttp 3012 12976 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:26:01,743 basehttp 3012 11904 "GET /index/ HTTP/1.1" 200 2632
WARNING 2025-02-03 12:26:01,790 basehttp 3012 11904 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:30:57,486 basehttp 3012 8620 "GET /index/ HTTP/1.1" 200 2736
INFO 2025-02-03 12:30:57,594 basehttp 3012 8620 "GET /static/css/styles.css HTTP/1.1" 200 2977
INFO 2025-02-03 12:31:28,619 basehttp 3012 13204 "GET /index/ HTTP/1.1" 200 2736
INFO 2025-02-03 12:31:33,370 basehttp 3012 13204 "GET /index/ HTTP/1.1" 200 2736
INFO 2025-02-03 12:31:35,332 basehttp 3012 13204 "GET /user/ HTTP/1.1" 200 4368
INFO 2025-02-03 12:31:35,395 basehttp 3012 11564 "GET /static/img/cookbook.png HTTP/1.1" 304 0
WARNING 2025-02-03 12:31:35,395 basehttp 3012 13204 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:32:05,230 basehttp 3012 2232 "POST /user/ HTTP/1.1" 302 0
INFO 2025-02-03 12:32:05,259 basehttp 3012 2232 "GET /cooker HTTP/1.1" 301 0
INFO 2025-02-03 12:32:05,278 basehttp 3012 17236 "GET /cooker/ HTTP/1.1" 200 2343
WARNING 2025-02-03 12:32:05,376 basehttp 3012 17236 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:32:05,378 basehttp 3012 10232 "GET /static/css/recipe_detail.css HTTP/1.1" 200 1672
INFO 2025-02-03 12:32:05,379 basehttp 3012 14216 "GET /static/img/logout_icon.png HTTP/1.1" 200 6080
INFO 2025-02-03 12:32:05,382 basehttp 3012 5296 "GET /static/css/recipe_box.css HTTP/1.1" 200 2505
